,id,longitud,latitud,cluster
2095,5535,-3695508156568,40452427965004,131
2096,5536,-3695528424221,40405472356034,297
2097,5537,-3695622628261,40422510394807,34
2098,5538,-3695627833963,40415630081582,283
2099,5539,-3695639103568,40395446597221,1
2100,5540,-3695655214579,40418992814126,283
2101,5541,-3695678375917,40419059476808,283
2102,5542,-3695681926761,40400883598239,93
2103,5543,-3695688932086,40459685076771,207
2104,5544,-3695690669943,40350921463968,231
2105,5545,-3695696216361,40381734048255,273
2106,5546,-3695734054879,40447957060802,217
2107,5547,-3695775525334,40404185914435,297
2108,5548,-3695798533531,40380851120816,273
2109,5549,-3695812949394,40370805374032,75
2110,5551,-3695837329115,40391310448745,236
2111,5552,-3695841225567,40396320227044,1
2112,5553,-3695846915971,40384264038385,273
2113,5554,-3695921882255,40442651981081,288
2114,5555,-3695924995421,40432753367368,223
2115,5556,-3695943101323,40402735023981,93
2116,5557,-3695978441855,40369324046146,75
2117,5558,-3696030754331,40401968703419,93
2118,5559,-3696034023934,40418787628210,283
2119,5560,-3696042597726,40406527430692,297
2120,5561,-3696075807694,40371932192061,75
2121,5562,-3696120769718,40474791509616,37
2122,5563,-3696132515641,40474731928641,37
2123,5564,-3696159772655,40403171305240,297
2124,5565,-3696182861544,40369800916113,75
2125,5566,-3696210026402,40385418789102,77
2126,5567,-3696222072252,40370310671675,75
2127,5568,-3696304548695,40370312404241,75
2128,5569,-3696315878584,40368258187989,75
2129,5570,-3696320202552,40452388366580,131
2130,5571,-3696322559293,40460582850313,207
2131,5572,-3696328326883,40396595793205,1
2132,5573,-3696349842198,40356404687324,10
2133,5574,-3696367504749,40460657938564,207
2134,5575,-3696368381771,40479604151793,299
2135,5576,-3696404059170,40464912428675,189
2136,5577,-3696440330850,40368103431140,75
2137,5578,-3696445358219,40398335765402,1
2138,5579,-3696453737323,40356438841973,10
2139,5580,-3696463511180,40425453056164,34
2140,5581,-3696470563027,40490292516053,122
2141,5582,-3697459599860,40452538976432,2
2142,5583,-3696489305554,40435311593107,223
2143,5584,-3696505929946,40463530012010,189
2144,5585,-3696554606055,40503140867035,194
2145,5586,-3697366330362,40350163487436,231
2146,5587,-3696568786281,40370916336637,75
2147,5588,-3696641146048,40385732786657,77
2148,5589,-3696663353957,40396913902056,1
2149,5590,-3696671231919,40393945106505,1
2150,5591,-3696673935089,40460020637380,207
2151,5592,-3696674863014,40451116571034,131
2152,5593,-3696688244849,40479330185467,299
2153,5594,-3696694904436,40435031983142,223
2154,5595,-3696702407015,40449309647264,217
2155,5596,-3696708933073,40387345071984,77
2156,5597,-3696755990440,40456520630674,207
2157,5598,-3696763656696,40456470593393,207
2158,5599,-3696764657092,40450023827588,131
2159,5600,-3696799615975,40459492264606,207
2160,5601,-3696803845556,40463088284547,207
2161,5602,-3696822733642,40418593807479,283
2162,5603,-3696916706141,40397437337560,1
2163,5604,-3696930302699,40446437343622,217
2164,5605,-3696952187105,40448327144281,217
2165,5606,-3697021680484,40457944201935,207
2166,5607,-3697036576052,40502273608728,194
2167,5608,-3697041222817,40381032623025,273
2168,5609,-3697041617991,40406576763241,297
2169,5610,-3697088496991,40431178455635,223
2170,5611,-3697091039267,40356614792397,10
2171,5612,-3697098362981,40447060797636,217
2172,5613,-3697124963163,40462814827690,207
2173,5614,-3697144129923,40402081193834,87
2174,5615,-3697157124726,40396398705549,1
2175,5616,-3697187884730,40458716749567,207
2176,5617,-3697197369003,40445629074641,217
2177,5618,-3697229057412,40502282214577,194
2178,5619,-3697431811420,40489515601090,122
2179,5620,-3697265054673,40453094369024,2
2180,5621,-3697270465230,40397790297799,1
2181,5622,-3697528001522,40418495086256,133
2182,5623,-3697590634938,40484712643785,299
2183,5624,-3697600529089,40460488709694,207
2184,5625,-3697654394670,40460365758415,207
2185,5626,-3697667961217,40488032310505,122
2186,5627,-3697671131920,40446490102925,217
2187,5628,-3697696775183,40411643541950,296
2188,5629,-3697703447081,40503138271610,194
2189,5630,-3697751217436,40457517605824,207
2190,5631,-3697810076327,40484470749314,299
2191,5632,-3697810854502,40410811868800,296
2192,5633,-3697848507571,40382279763186,273
2193,5634,-3697849641373,40365897533652,75
2194,5635,-3697881457784,40446530911250,217
2195,5636,-3697889216067,40402506870296,87
2196,5637,-3697890609195,40446471567060,217
2197,5638,-3697920486844,40484490023636,299
2198,5639,-3697936826612,40383163145761,273
2199,5640,-3697940783474,40474534476479,37
2200,5641,-3697941135769,40484351661463,299
2201,5642,-3697941721626,40456896175361,207
2202,5643,-3697957994335,40461656071128,207
2203,5644,-3715421487385,40338195193404,70
2204,5645,-3697969157196,40397723267708,1
2205,5646,-3697969174997,40419235449010,133
2206,5647,-3697975072943,40387013704291,77
2207,5648,-3698003352597,40434948179467,223
2208,5649,-3698005961723,40449306579003,217
2209,5650,-3698058863112,40461275878846,207
2210,5651,-3698061617598,40397789975081,1
2211,5652,-3698075216260,40399150993474,1
2212,5653,-3698078104080,40389481810831,77
2213,5654,-3698120736672,40452149545855,2
2214,5655,-3698122424316,40365334536568,75
2215,5656,-3698176073350,40365381107254,75
2216,5657,-3699430541062,40475110519593,37
2217,5658,-3698186112147,40433644886454,223
2218,5659,-3698204124408,40503164453636,194
2219,5660,-3698231664757,40504050331628,194
2220,5661,-3698255492247,40452589464323,2
2221,5662,-3698281337728,40395234910716,1
2222,5663,-3698379332532,40395356372440,1
2223,5664,-3698392519821,40401022146648,87
2224,5665,-3698403210130,40428163772702,34
2225,5666,-3698407437321,40448852788887,217
2226,5667,-3698484692556,40418127478473,133
2227,5668,-3698488217686,40417442482798,133
2228,5669,-3698567494436,40385917029881,77
2229,5670,-3698568710157,40474773435682,37
2230,5671,-3698569242939,40402071510026,87
2231,5672,-3698577641261,40422436808386,133
2232,5673,-3698657553521,40431706734551,223
2233,5674,-3698666224765,40460363520375,207
2234,5675,-3698724652515,40482925842567,299
2235,5676,-3698725574602,40474734271762,37
2236,5677,-3698728863269,40388743449924,77
2237,5678,-3698746445404,40349558400533,22
2238,5679,-3698772765785,40504148917351,194
2239,5680,-3694949570459,40453091562432,131
2240,5681,-3698811453557,40400027130065,87
2241,5682,-3698868001349,40418092759223,133
2242,5683,-3698936362737,40488050892847,122
2243,5684,-3698963995759,40396512717847,1
2244,5685,-3699065959658,40405386739378,87
2245,5686,-3699073979465,40452547213344,2
2246,5687,-3699086831531,40383166938315,273
2247,5688,-3699091917063,40502268614874,194
2248,5689,-3699096292972,40471908175077,37
2249,5690,-3699184910128,40491034988894,122
2250,5691,-3699250646305,40460958339056,207
2251,5692,-3699297978004,40453103577438,2
2252,5693,-3699314356340,40505078817497,194
2253,5694,-3699364861055,40459663089662,207
2254,5695,-3699578574699,40370731593959,211
2255,5696,-3699677897312,40437151154118,59
2256,5697,-3699720563684,40405868975808,87
2257,5698,-3699740021531,40483423241206,294
2258,5699,-3699761045448,40400560974637,87
2259,5700,-3699865861983,40394620987444,1
2260,5701,-3699903088630,40384128017902,273
2261,5702,-3699931243918,40459090730616,207
2262,5703,-3699935414579,40401764297250,87
2263,5705,-3699947571125,40420794848325,133
2264,5706,-3699959836676,40493907176814,30
2265,5707,-3700039989902,40493856332291,30
2266,5708,-3700068704072,40419879746033,133
2267,5709,-3700091940412,40434584329917,59
2268,5710,-3700111820660,40474985551914,37
2269,5711,-3700146237706,40348948979750,22
2270,5712,-3700148568764,40387698747772,77
2271,5713,-3700175652617,40457195025232,207
2272,5714,-3700177071634,40428628150951,203
2273,5715,-3700186977971,40484712414442,294
2274,5716,-3700211316913,40446608693407,217
2275,5717,-3700217255875,40399926934945,87
2276,5718,-3700341535534,40388859360500,77
2277,5719,-3700400191972,40497497871542,30
2278,5720,-3700402488838,40434559621590,59
2279,5721,-3700446952567,40502738519106,194
2280,5722,-3700459886051,40389123848612,77
2281,5723,-3700493063383,40387312718110,77
2282,5724,-3700503760305,40421113404227,133
2283,5725,-3700538070510,40413052655708,296
2284,5726,-3700555938778,40503735182646,194
2285,5727,-3700558135950,40390148148009,77
2286,5728,-3700585570690,40472836422829,37
2287,5729,-3700591914866,40419915713771,133
2288,5730,-3700597261945,40497587752598,30
2289,5731,-3700639632459,40446800034402,217
2290,5732,-3700649770072,40383148935755,273
2291,5733,-3700665516651,40370734265295,211
2292,5734,-3700666194695,40416358334423,133
2293,5735,-3700733675845,40473043043293,37
2294,5736,-3700760115592,40430016104529,203
2295,5737,-3700762232699,40383165662467,273
2296,5738,-3700799620386,40399022231495,87
2297,5739,-3700817019459,40489477178743,122
2298,5740,-3700842433062,40461897940252,207
2299,5741,-3700846248245,40416648753415,133
2300,5742,-3701011135450,40412358016816,296
2301,5744,-3724589671939,40387123234999,45
2302,5745,-3724591962138,40402856304914,18
2303,5746,-3724661069522,40403885748320,18
2304,5747,-3724761304961,40421815824223,106
2305,5748,-3724773839360,40404932476294,18
2306,5749,-3724805228815,40479352872888,188
2307,5750,-3724833469957,40404930870459,18
2308,5751,-3724845866296,40491409032436,290
2309,5752,-3724909242727,40416233663841,44
2310,5753,-3724923006261,40414977947496,44
2311,5754,-3724938497525,40373474029146,196
2312,5755,-3725060205824,40479322841537,188
2313,5756,-3725065278391,40494573151294,290
2314,5757,-3725264509228,40448533196623,278
2315,5759,-3725444092667,40439770094379,57
2316,5760,-3725301859992,40439135415275,57
2317,5761,-3733343265041,40376632027137,124
2318,5762,-3733389976796,40376664008976,124
2319,5763,-3733653055195,40399522856340,99
2320,5764,-3733753319132,40378922862669,124
2321,5765,-3733800382474,40376377582666,124
2322,5766,-3733801655591,40411737698540,156
2323,5767,-3733877930941,40387139252762,224
2324,5768,-3734122708032,40398999101256,99
2325,5769,-3734188455325,40426702313415,240
2326,5770,-3734506261733,40386118505524,224
2327,5771,-3734658877402,40427401792612,240
2328,5772,-3734962722656,40390210260220,224
2329,5773,-3734970903022,40411083197718,156
2330,5774,-3735084814856,40372657809228,259
2331,5775,-3735115004122,40376338594089,124
2332,5776,-3735569233368,40477127984933,21
2333,5777,-3735650358451,40405890083635,99
2334,5778,-3735796401561,40385868932031,224
2335,5779,-3735831943477,40373793901504,259
2336,5780,-3735833858861,40374660371529,259
2337,5782,-3741433539090,40368616881697,285
2338,5783,-3667108861250,40417463369579,181
2339,5784,-3667131859950,40444360085280,253
2340,5785,-3667133566198,40479876352554,247
2341,5786,-3667143737301,40450127850356,153
2342,5787,-3667147879401,40434712623036,43
2343,5788,-3667161217934,40417527052939,181
2344,5789,-3667186671480,40460105138673,233
2345,5790,-3667189756064,40435929621268,43
2346,5791,-3667213518253,40459984918157,233
2347,5792,-3667225837826,40448730357602,153
2348,5793,-3667256789466,40475335301828,55
2349,5794,-3667263653170,40460132147911,233
2350,5795,-3667277093540,40453080961969,153
2351,5796,-3667362312097,40453037125511,153
2352,5797,-3667367956790,40444010248085,253
2353,5798,-3667370472843,40428725269196,264
2354,5799,-3667389026930,40460054677015,233
2355,5800,-3667391460029,40397931447550,220
2356,5801,-3667427272840,40466724826143,103
2357,5802,-3667429290710,40420890426065,181
2358,5803,-3667475817296,40466801462628,103
2359,5804,-3667491408002,40495735131566,111
2360,5805,-3667510072215,40395859823528,61
2361,5806,-3667523273155,40510486802141,25
2362,5807,-3667543478215,40496963425507,111
2363,5808,-3667558395307,40473511878663,55
2364,5809,-3667593708072,40512932124661,25
2365,5810,-3667595722929,40451707061042,153
2366,5812,-3667765848486,40447269992838,253
2367,5813,-3667780110554,40448384411949,153
2368,5814,-3667787603148,40472838387392,55
2369,5815,-3667807053154,40497296211768,111
2370,5816,-3667818311909,40397018798999,220
2371,5817,-3667826244970,40494696433165,111
2372,5818,-3667874847396,40416880822590,181
2373,5819,-3667879302421,40400693121912,220
2374,5820,-3667909426663,40436701687481,43
2375,5821,-3667960510205,40466561555608,103
2376,5822,-3667964013518,40480478558635,247
2377,5823,-3667965777551,40406666359849,11
2378,5824,-3667966774938,40406581154091,11
2379,5825,-3668011642762,40400714739137,220
2380,5826,-3668047941946,40381060016448,31
2381,5827,-3668061812775,40466529001755,103
2382,5828,-3668120160896,40474609285227,55
2383,5829,-3668125418968,40493937872371,111
2384,5830,-3668134282625,40396630937073,220
2385,5831,-3668137948504,40479168771130,247
2386,5832,-3668179836606,40475824769994,55
2387,5833,-3668218231948,40475354548571,55
2388,5834,-3668244327849,40466521014207,103
2389,5835,-3668256936116,40397775941393,220
2390,5836,-3668285652770,40445423746053,253
2391,5837,-3668320839125,40495542797122,111
2392,5838,-3668364439433,40427058009246,47
2393,5839,-3668404694693,40495045490850,111
2394,5840,-3668429843860,40466455771681,103
2395,5841,-3669000216085,40432077469820,264
2396,5842,-3668444627454,40397937881321,220
2397,5843,-3668550582926,40381481306797,31
2398,5844,-3668590843951,40442305744418,253
2399,5845,-3668666747780,40423771739937,47
2400,5846,-3668713029370,40447871215749,253
2401,5847,-3668723483146,40444423995854,253
2402,5848,-3668730828389,40399521275879,220
2403,5849,-3668763190060,40459589078163,233
2404,5850,-3668769521576,40443582733722,253
2405,5851,-3668782762613,40432063485672,264
2406,5852,-3668845118358,40508235785532,25
2407,5853,-3668859295939,40411433963030,187
2408,5854,-3668862783208,40506753966336,25
2409,5855,-3668863407586,40478210586592,247
2410,5856,-3668868052887,40411370961016,187
2411,5857,-3668887282193,40449812835844,153
2412,5858,-3668909609503,40397569480113,220
2413,5859,-3668915498017,40422810773146,47
2414,5860,-3668988402825,40495568943169,111
2415,5861,-3668998212579,40422816906109,47
2416,5862,-3716120008972,40484888450365,6
2417,5864,-3669337646254,40417905911717,181
2418,5865,-3669338575281,40381127780508,31
2419,5866,-3669274318584,40417315132946,181
2420,5867,-3669342581529,40418063291881,181
2421,5868,-3669355954141,40447303753308,253
2422,5869,-3669376232690,40417522630870,181
2423,5870,-3669445379920,40414674601195,187
2424,5871,-3669467781065,40382828051169,31
2425,5872,-3669508518397,40416120565442,181
2426,5873,-3669520969527,40413710637847,187
2427,5874,-3669559317256,40460260403904,233
2428,5875,-3669564226469,40398739475862,220
2429,5876,-3669586825470,40458854900705,233
2430,5877,-3669629663716,40458772142252,233
2431,5878,-3669673665601,40414129052947,187
2432,5879,-3669683633907,40411708799656,187
2433,5880,-3711282594989,40439697439342,238
2434,5881,-3669750903887,40406583576839,11
2435,5882,-3669793965998,40406441677402,11
2436,5883,-3669832822515,40412619020827,187
2437,5884,-3669840198313,40409985178942,187
2438,5885,-3669895188806,40397216683972,220
2439,5886,-3669928721822,40411062182794,187
2440,5887,-3670738272991,40460155187646,233
2441,5888,-3669944187688,40409028232925,11
2442,5889,-3669993343516,40429297032583,110
2443,5890,-3670015254739,40407920691952,11
2444,5891,-3670022217245,40435627324396,43
2445,5892,-3670041912459,40427502756257,47
2446,5893,-3670064461650,40476630376273,55
2447,5894,-3670067249225,40500314945123,154
2448,5895,-3670084048353,40409022906380,11
2449,5896,-3670149109970,40408258871303,11
2450,5897,-3670175644699,40416491827587,181
2451,5898,-3670211745745,40434871562919,43
2452,5899,-3670253447194,40418049307521,181
2453,5900,-3670291519650,40441760604666,266
2454,5901,-3670805442649,40399105731220,220
2455,5902,-3670818927601,40424519853792,47
2456,5903,-3670772581182,40492293295447,111
2457,5904,-3670870577283,40446278563175,253
2458,5905,-3670884555390,40437118354050,43
2459,5906,-3670726624306,40411375012311,187
2460,5907,-3672444578812,40484966724077,135
2461,5908,-3672451197386,40438077024377,266
2462,5909,-3672468080903,40510994560789,204
2463,5910,-3672496598182,40484118479841,135
2464,5911,-3672499593577,40484181320160,135
2465,5912,-3672538661549,40403608129810,286
2466,5913,-3672551875184,40483987496458,135
2467,5914,-3672554217183,40484054808793,135
2468,5915,-3672598981572,40403659678890,286
2469,5916,-3672625463911,40484906975561,135
2470,5917,-3673872959533,40460478514930,12
2471,5918,-3672668068525,40466648181674,101
2472,5919,-3672674612172,40426232846039,47
2473,5920,-3672692317665,40460284864188,12
2474,5921,-3672695748079,40448885680317,269
2475,5922,-3672733716294,40424664072675,47
2476,5923,-3672790263410,40423247831764,47
2477,5924,-3672836796169,40460231562004,12
2478,5925,-3672858227127,40421130530842,47
2479,5926,-3672998638171,40510771970729,204
2480,5927,-3673177711204,40456974969084,12
2481,5928,-3673227038790,40395204900352,146
2482,5929,-3673275274850,40457015811213,12
2483,5930,-3673355599439,40403355430891,286
2484,5931,-3673368008986,40432297580909,110
2485,5932,-3673376449545,40458444049223,12
2486,5933,-3673386348866,40466802408778,101
2487,5934,-3673395744025,40481995400569,135
2488,5935,-3673404197555,40400517535845,286
2489,5936,-3673440334678,40444627112812,86
2490,5937,-3673532220771,40481896793090,135
2491,5938,-3673565763200,40433821160494,110
2492,5939,-3673603610368,40432422968059,110
2493,5940,-3673634354116,40481904913232,135
2494,5941,-3673750730919,40393451110889,146
2495,5942,-3673781010964,40468351634146,101
2496,5943,-3673899491825,40439854242619,266
2497,5944,-3674003236449,40449133592816,269
2498,5945,-3674034076495,40475705962795,195
2499,5946,-3674067834317,40421405065187,226
2500,5947,-3674138403620,40475690770119,195
2501,5948,-3674138638075,40402179169017,286
2502,5949,-3674171155191,40411065659341,125
2503,5950,-3674176039579,40392279620010,146
2504,5951,-3674218393333,40455732336557,12
2505,5952,-3674301742617,40459128540904,12
2506,5953,-3674333407885,40438980313143,266
2507,5954,-3674369259778,40421667117272,226
2508,5955,-3674387915736,40502161517993,154
2509,5956,-3674394534361,40476037956589,195
2510,5957,-3674398173674,40450711093316,269
2511,5958,-3674424570516,40407138758762,286
2512,5959,-3674437792990,40457499203080,12
2513,5960,-3674498722598,40440728606329,266
2514,5961,-3674511624960,40458547624085,12
2515,5962,-3674512095813,40480627747296,135
2516,5963,-3674530734910,40452773975653,269
2517,5964,-3674548806084,40421498505875,226
2518,5965,-3674579326658,40475979714398,195
2519,5966,-3674602976587,40472019589889,195
2520,5967,-3674638563197,40473047013393,195
2521,5968,-3674737714595,40438733613768,266
2522,5969,-3674870731164,40458617557246,12
2523,5970,-3674886874207,40393723993718,146
2524,5971,-3674894776276,40448666372924,269
2525,5972,-3674942855576,40483432416906,135
2526,5973,-3674960470995,40434084859332,110
2527,5974,-3674983412099,40466510014618,101
2528,5975,-3675035486680,40460370636232,12
2529,5976,-3675047820502,40433338399378,110
2530,5977,-3675083892194,40455139318401,12
2531,5978,-3675157740780,40431187699036,110
2532,5979,-3675213579832,40416962253574,226
2533,5980,-3675221355168,40443329587539,86
2534,5981,-3675231074545,40430900531046,110
2535,5982,-3675234264815,40418293008102,226
2536,5983,-3675242072674,40465993150118,101
2537,5984,-3675307621108,40460330299535,12
2538,5985,-3675351182142,40457041269064,12
2539,5986,-3675353900417,40428796064412,110
2540,5987,-3675390090599,40443246273660,86
2541,5988,-3675438993029,40461967225090,12
2542,5989,-3675456854906,40479523839564,135
2543,5990,-3675580075195,40426269904565,114
2544,5991,-3675646538227,40501782551981,154
2545,5992,-3675671743872,40479819900698,135
2546,5993,-3675687786048,40464961464308,101
2547,5994,-3675878977204,40423172162556,114
2548,5995,-3675887202333,40471723537920,195
2549,5996,-3675888165780,40502359686789,154
2550,5997,-3675900514166,40401772752539,286
2551,5998,-3675902421257,40467569428815,101
2552,5999,-3675704491127,40451665588138,269
2553,6000,-3675906485506,40393146930502,146
2554,6001,-3675983822584,40457112303684,12
2555,6002,-3675983870246,40458455825933,12
2556,6003,-3676003732076,40369021163629,276
2557,6004,-3676012859542,40436221594527,138
2558,6005,-3676032991570,40463339776340,101
2559,6006,-3676053493430,40420553479691,226
2560,6007,-3676109011890,40462529687450,101
2561,6008,-3676128865972,40392153006192,146
2562,6009,-3676131415184,40436097084220,138
2563,6010,-3676183201783,40419335788308,226
2564,6011,-3676188904789,40476490087123,195
2565,6012,-3676197905073,40455229140086,12
2566,6013,-3676209957793,40349703225325,120
2567,6014,-3676230689637,40442628208341,86
2568,6015,-3676295188158,40417833565513,226
2569,6016,-3676334975331,40417167544777,226
2570,6017,-3676388837704,40411740018932,125
2571,6018,-3676402977879,40461509460853,58
2572,6019,-3676404013341,40416028019964,226
2573,6020,-3676407938492,40429926175882,110
2574,6021,-3676459458125,40460725755711,58
2575,6022,-3676492274496,40467774411123,101
2576,6023,-3676510545022,40413076512431,125
2577,6024,-3676518616073,40470381247667,195
2578,6025,-3676524229397,40465562289319,101
2579,6026,-3676629294233,40508484607161,204
2580,6027,-3676663541406,40473113760353,195
2581,6028,-3676692389710,40459916254566,58
2582,6029,-3676706006011,40459119423659,58
2583,6030,-3676727835131,40412443794196,125
2584,6031,-3676750637569,40472799025556,195
2585,6032,-3676760649707,40451618575635,116
2586,6033,-3676763425475,40410374917932,125
2587,6034,-3676776111202,40412435266030,125
2588,6035,-3676798612462,40392519048028,146
2589,6036,-3676831690952,40418208931605,226
2590,6037,-3676867858771,40457479603941,58
2591,6038,-3676936793044,40392513235343,146
2592,6039,-3676943471408,40457970379544,58
2593,6040,-3676991641559,40457521202998,58
2594,6041,-3677044082789,40455912798999,58
2595,6042,-3677099028200,40456546681797,58
2596,6043,-3677106537199,40413521870359,125
2597,6044,-3677248670717,40390875419813,146
2598,6045,-3677341176162,40473159947914,195
2599,6046,-3677990105770,40434691186366,138
2600,6047,-3678000908463,40393494066973,146
2601,6048,-3678034402388,40446914777660,86
2602,6050,-3678059803896,40454548027516,116
2603,6051,-3678073603329,40391415225466,146
2604,6052,-3678159624374,40458764247294,58
2605,6053,-3678224637926,40451696696437,116
2606,6054,-3678228813521,40437441669387,138
2607,6055,-3678267056033,40424880850966,114
2608,6056,-3678276356322,40454336204792,116
2609,6057,-3678286094299,40458691175389,58
2610,6058,-3678349635444,40473555863970,195
2611,6059,-3678367230260,40438134091848,138
2612,6061,-3678582054099,40396241099540,146
2613,6062,-3678585461372,40509581552317,204
2614,6063,-3678600971775,40451633619947,116
2615,6064,-3678620848205,40442873510537,86
2616,6065,-3678669467230,40417784086299,226
2617,6066,-3678736355407,40448647273122,116
2618,6067,-3678761834208,40438858614467,138
2619,6068,-3678812747215,40440254141651,138
2620,6069,-3678824421347,40390710560811,146
2621,6070,-3678838492300,40437383024091,138
2622,6071,-3678894462851,40391201558193,146
2623,6072,-3678905909337,40438734961747,138
2624,6073,-3678907950866,40438992541211,138
2625,6074,-3678909604193,40421901251746,114
2626,6075,-3678921978032,40440662996538,138
2627,6076,-3678946467188,40421419981747,114
2628,6077,-3678952459791,40467792244691,98
2629,6078,-3678952599180,40394585124357,146
2630,6079,-3679007969755,40394562737833,146
2631,6080,-3679008442605,40439084036318,138
2632,6081,-3679039468175,40423331384581,114
2633,6082,-3679058666134,40437694678068,138
2634,6083,-3679073212148,40460338988683,58
2635,6084,-3679074749120,40464318838532,98
2636,6085,-3679077108448,40467292354994,98
2637,6086,-3679078661400,40421654097710,114
2638,6087,-3679097295210,40441216159251,138
2639,6088,-3679100996915,40438323972035,138
2640,6089,-3679102559501,40456939059778,58
2641,6090,-3679111183238,40439082934953,138
2642,6091,-3679159812842,40466680697006,98
2643,6092,-3679175756162,40513408897324,204
2644,6093,-3679198065659,40436093107815,138
2645,6094,-3679265407820,40436216899910,138
2646,6095,-3679274031532,40434977052765,138
2647,6096,-3679326761813,40435804488527,138
2648,6097,-3679401834271,40465550803317,98
2649,6098,-3679456534704,40433878166793,138
2650,6099,-3679459143183,40406454725742,183
2651,6100,-3679567260482,40431517509148,235
2652,6101,-3679625158430,40439717678582,138
2653,6102,-3679695249204,40431316749943,235
2654,6103,-3679707655066,40453383919104,116
2655,6104,-3679801041732,40369530690562,276
2656,6105,-3679856983787,40388371544555,201
2657,6106,-3679877391702,40421159782167,114
2658,6107,-3679939446547,40427376518851,235
2659,6108,-3680038561446,40403965707487,183
2660,6109,-3680088292185,40421833444911,114
2661,6110,-3680128728417,40451618776605,116
2662,6111,-3680177577555,40456701609256,58
2663,6112,-3680218988793,40423751629976,114
2664,6113,-3704792898271,40502852216366,85
2665,6114,-3704843788151,40396641676727,53
2666,6115,-3704845368208,40501859806296,85
2667,6116,-3704871263937,40413164750475,76
2668,6117,-3704999844970,40392546200229,53
2669,6118,-3684441620012,40486330511693,15
2670,6119,-3684451571760,40446778355097,200
2671,6120,-3705010972443,40350852399392,22
2672,6121,-3705015267041,40420282451046,291
2673,6122,-3705117094658,40476605314867,97
2674,6123,-3705214205429,40476544434467,97
2675,6124,-3684498881260,40467657387729,157
2676,6125,-3684551942930,40471259056277,157
2677,6126,-3705508737798,40434939035079,59
2678,6127,-3705519521397,40429508636749,203
2679,6128,-3705551380589,40502375875635,85
2680,6129,-3684573768720,40476365280186,65
2681,6130,-3684592621616,40383906400843,201
2682,6131,-3684593725799,40383791047033,201
2683,6132,-3684621898832,40451140102290,239
2684,6133,-3684691915281,40361901776419,81
2685,6134,-3684802224590,40363645885985,81
2686,6135,-3686704529800,40492270091035,144
2687,6136,-3684993955958,40388850760747,201
2688,6137,-3685034213338,40437681669578,19
2689,6138,-3685157945711,40389264509377,201
2690,6139,-3685167680957,40480843808994,142
2691,6140,-3685209093339,40432836008001,19
2692,6141,-3685230365135,40423822430074,54
2693,6142,-3685241859322,40461563755608,130
2694,6143,-3685263563504,40474865632060,65
2695,6144,-3685264904530,40480858923081,142
2696,6145,-3685278480950,40508049817010,241
2697,6146,-3685329538976,40364247379993,81
2698,6147,-3685380289020,40505952873860,241
2699,6148,-3685459155029,40464436055169,157
2700,6149,-3685470597127,40480898387813,142
2701,6150,-3685523505225,40459561442074,130
2702,6151,-3686717256435,40498057690870,92
2703,6152,-3685545440538,40400334359212,67
2704,6153,-3685567287394,40379587798430,41
2705,6154,-3685574271146,40480899774878,142
2706,6155,-3685593424914,40435071240004,19
2707,6156,-3685593769381,40465579296678,157
2708,6157,-3685631652641,40457486897182,130
2709,6158,-3685694965700,40472871418116,65
2710,6159,-3685758426503,40399208475365,67
2711,6160,-3685800409010,40466749888549,157
2712,6161,-3685815409766,40469788492299,157
2713,6162,-3685837066807,40458876871561,130
2714,6163,-3685875630504,40469844165087,157
2715,6164,-3685885013004,40491130481598,144
2716,6165,-3685916792261,40500514854926,92
2717,6166,-3686021419997,40458792727433,130
2718,6167,-3686117517519,40420580192772,54
2719,6168,-3686176931126,40439092272616,19
2720,6169,-3686207103870,40405933866907,115
2721,6170,-3686260916788,40473992489687,65
2722,6171,-3686334932019,40498866638514,92
2723,6172,-3686343618911,40491453981375,144
2724,6173,-3686431457686,40467685745955,157
2725,6174,-3686452020736,40436192921992,19
2726,6175,-3686463858803,40458796157147,130
2727,6176,-3686464150548,40467612796150,157
2728,6177,-3686524566201,40452983878742,239
2729,6178,-3686557663885,40451883551090,239
2730,6179,-3686739672342,40401282599606,67
2731,6180,-3686786344800,40469479245267,157
2732,6181,-3686839452535,40476387693319,65
2733,6182,-3686848646554,40431376487197,128
2734,6183,-3686867830327,40457803947315,130
2735,6184,-3686914312380,40492494403261,144
2736,6185,-3686955494723,40458941291522,130
2737,6186,-3687013470614,40473296947950,65
2738,6187,-3687017290799,40466541916565,157
2739,6189,-3687028400025,40455072394283,239
2740,6190,-3687052448811,40364905851161,81
2741,6192,-3687106312762,40454984056132,239
2742,6193,-3687143794263,40450584486219,239
2743,6194,-3687169089167,40479719638278,142
2744,6195,-3687175195508,40436018585477,19
2745,6196,-3687225710699,40466422383106,157
2746,6197,-3687256103057,40430523940640,159
2747,6198,-3687292405198,40406607628683,115
2748,6199,-3687306066049,40474429717787,65
2749,6200,-3687346575262,40436008816867,19
2750,6201,-3687425843047,40432985210256,128
2751,6202,-3687465058188,40427554688210,159
2752,6203,-3687467052342,40498676252394,92
2753,6204,-3687542513681,40450313534156,239
2754,6205,-3687613252408,40365900016148,81
2755,6206,-3687735420590,40491065860511,144
2756,6207,-3687768316715,40475258074325,65
2757,6208,-3687831849291,40458871135844,130
2758,6209,-3687857823374,40494891351195,144
2759,6210,-3687930722531,40425027537641,159
