id;longitud;latitud
5173;-3714347898106;40483516568149
5174;-3742415827137;40367698692958
5175;-3742684799959;40387586971624
5176;-3742764211344;40368777530098
5177;-3744177198469;40387469079872
5178;-3714179158058;40364459674157
5179;-3742234008475;40373655116916
5180;-3714202926201;40384964575750
5181;-3743114836186;40372982456631
5182;-3714959327925;40428876805544
5183;-3731485847475;40434890826336
5184;-3731338310054;40435742428487
5185;-3714517495972;40470488813297
5186;-3714518104044;40333622998746
5187;-3714961767753;40472433584629
5188;-3714538339006;40430510785626
5189;-3714551015598;40398922335691
5190;-3714992848183;40428805591973
5191;-3714595218359;40470452151200
5192;-3714729271770;40415100386467
5193;-3714729914898;40454170276148
5194;-3714816758298;40444924061513
5195;-3714836942991;40427186442470
5196;-3714843665257;40420735728530
5197;-3714847252918;40458369635737
5198;-3714856542818;40428605291191
5199;-3715051175969;40469608975076
5200;-3715445649518;40477110938437
5201;-3715101493171;40385205244975
5202;-3715700837971;40420054486374
5203;-3649254448998;40463722381755
5204;-3662743672646;40461122236065
5205;-3715751058986;40469976355285
5206;-3715140449790;40396276656184
5207;-3715150402386;40402041838507
5208;-3715155190310;40405076394841
5209;-3715763605910;40413924952072
5210;-3715836026571;40479113398959
5211;-3715879280116;40342144491239
5212;-3715189031865;40429203606615
5213;-3715243632995;40481281772717
5214;-3715272602024;40454222072340
5215;-3715315778333;40337287668383
5216;-3715555004149;40458540232947
5217;-3662853568825;40436467178783
5218;-3662874898780;40410034605805
5219;-3662834151497;40411228398287
5220;-3648724305800;40437013950521
5221;-3715599292500;40373499407367
5222;-3715548429180;40430528198607
5223;-3715570676874;40368799242153
5224;-3715555712772;40484098957419
5225;-3715612092250;40368985930060
5226;-3715606921203;40471394596852
5227;-3715559356584;40403360151284
5228;-3715400008191;40483720999338
5229;-3715486589678;40334577100140
5230;-3715411966796;40332808863348
5231;-3715925858275;40431890370722
5232;-3715963026326;40476094889175
5233;-3715971181088;40458448173466
5234;-3716005613211;40421222667857
5235;-3715421779792;40392932965222
5236;-3716300972702;40386853844209
5237;-3716303454172;40400475711580
5238;-3716311141884;40407247450853
5239;-3716322416643;40400236187309
5240;-3716326509145;40400357195439
5241;-3716336864309;40385475899343
5242;-3716359877674;40439236427575
5243;-3716373178665;40477975355713
5244;-3716394174375;40473132869450
5245;-3681926082935;40404715864581
5246;-3681933694542;40437640890017
5247;-3681976411701;40450837926796
5248;-3716420695683;40405472763001
5249;-3716445646388;40446360167476
5250;-3716464278053;40389131694611
5251;-3716507003431;40345603487070
5252;-3716550453364;40386348275068
5253;-3716634855745;40458927247222
5254;-3716648385570;40431096703780
5255;-3682214646449;40434909285905
5256;-3716680668835;40436563388433
5257;-3716686915254;40387725835523
5258;-3716698014516;40439792085118
5259;-3716714168161;40398850095312
5260;-3716742687396;40385244926131
5261;-3716746293695;40387693478818
5262;-3716795733423;40414632470987
5263;-3716810712217;40430509653110
5264;-3716887894653;40398794112079
5265;-3716957564568;40434441521121
5266;-3716960218362;40428058242315
5267;-3716974861716;40343259855433
5268;-3717610667966;40408255806586
5269;-3717014457308;40481374117635
5270;-3717020067981;40448069988691
5271;-3717068624514;40407532663271
5272;-3717632085202;40342936522443
5273;-3717238615557;40430271806335
5274;-3717279226515;40482080125733
5275;-3717650569646;40426495464400
5277;-3717708021826;40426386744897
5279;-3717768543243;40420329099323
5280;-3717771703104;40399246811149
5281;-3717796130257;40384662039115
5282;-3717808479680;40342308038942
5283;-3717813935353;40429321471845
5284;-3717826807579;40343109429863
5285;-3717836924002;40420198018546
5286;-3717840268714;40420269975443
5287;-3717843534315;40396630007839
5288;-3717843836658;40438252232495
5289;-3717896027721;40409894188027
5290;-3717899713877;40411873731321
5291;-3717932826189;40459261177217
5292;-3718825503654;40461289099282
5293;-3717937899373;40437234819000
5294;-3717959598654;40383633437948
5295;-3717999080222;40433137753307
5296;-3718103786310;40440806526499
5297;-3717450992207;40447485249078
5298;-3717533680050;40432462755900
5299;-3717560850574;40399267878698
5300;-3718112010897;40410932197742
5301;-3718119703452;40421149987069
5302;-3718120209330;40473216595717
5303;-3718205739510;40495838001355
5304;-3718926868955;40413993901593
5305;-3719063565029;40469858570155
5306;-3719065274052;40495851167656
5307;-3719149972520;40439437545468
5308;-3719189718681;40495610923476
5309;-3719219369830;40384330623572
5310;-3719260292290;40481703638349
5311;-3719272336541;40413954739254
5312;-3719272787035;40435583785333
5313;-3719325449341;40496212271127
5314;-3719345185169;40481755429992
5315;-3719373514044;40428274323088
5316;-3720266678841;40472109707570
5317;-3719545374489;40464667250514
5318;-3720387248674;40494673190395
5319;-3719381451484;40446717824443
5320;-3719401096279;40437905095809
5321;-3719417918629;40437964589244
5322;-3719482543040;40404153794705
5323;-3719573556716;40466269986498
5324;-3719574726490;40373290176290
5325;-3719582586015;40470175476331
5326;-3719661304974;40372621497251
5327;-3719679197781;40395680555807
5328;-3719689211367;40437888064510
5329;-3719774603639;40497089733713
5330;-3719812607205;40496163982834
5331;-3719839891106;40495361824444
5332;-3719845171114;40400219516239
5333;-3719871112350;40385201020459
5334;-3719956878305;40427103294719
5335;-3720034962021;40472537969221
5336;-3720508770916;40472200369072
5337;-3720529656700;40418893964505
5338;-3720574563901;40474431076129
5339;-3720656382613;40418492511126
5340;-3720674251378;40429279548021
5341;-3720675462718;40473881926120
5342;-3720696072781;40394820886542
5343;-3720747136893;40481233994025
5344;-3720752729992;40429209870166
5345;-3720762067700;40418332756269
5346;-3720781723680;40415152629921
5347;-3720806869517;40415312962550
5348;-3720851153356;40419551806924
5349;-3720844143678;40434385037017
5350;-3720865021394;40385209032921
5351;-3721353838634;40409574495670
5352;-3720883443349;40419134698023
5354;-3721337849408;40418064402321
5355;-3720913172094;40494952638463
5356;-3721470390011;40384801874904
5357;-3721545405180;40471490021821
5358;-3721555668622;40386477101293
5359;-3721561683684;40417277641718
5360;-3721635866731;40407496881434
5361;-3721659230849;40418307415072
5362;-3721769322905;40373403996547
5363;-3721794109876;40417314742763
5364;-3721805305504;40385373693713
5365;-3721842824452;40420487668852
5366;-3721892374952;40430869261947
5367;-3721918819586;40480569026072
5368;-3722063142360;40394306247279
5369;-3722096803428;40419861436695
5370;-3721931091278;40383000909389
5373;-3722324931862;40405340086118
5374;-3722336816724;40386851415115
5375;-3722344890488;40415182957722
5376;-3722373435434;40475155525030
5377;-3722428563364;40413739953843
5378;-3722430673946;40482443820077
5379;-3722452318670;40422374775382
5380;-3722454526241;40495956395432
5381;-3722485437419;40407471818679
5382;-3722513378285;40475230048664
5383;-3722532130718;40419970554092
5384;-3722542906375;40373610449758
5385;-3727708665242;40391221295700
5386;-3727740043978;40447041629326
5387;-3727783033437;40471683784805
5388;-3728002855782;40439413981032
5389;-3728038763841;40448076929615
5390;-3729385402300;40390786480377
5391;-3728295851674;40491654560453
5392;-3728406535201;40427640784831
5393;-3728450422325;40373189291031
5394;-3728801959794;40488765638837
5396;-3728907606503;40485991149970
5397;-3729413406289;40448072152465
5398;-3728936190149;40459809079105
5399;-3728937210033;40472732546451
5400;-3728988876005;40472878569837
5401;-3729039057119;40386826070024
5402;-3729263750756;40450219593530
5403;-3729266973785;40414282883355
5404;-3650245611632;40437172390324
5405;-3650298495583;40486821910431
5406;-3650349455476;40396286380836
5407;-3650399114350;40433005837613
5408;-3650414542441;40391248500908
5409;-3650553368950;40472677363998
5410;-3650792614030;40489472092510
5412;-3651233600576;40426155628000
5414;-3671168155446;40458347023240
5415;-3671232114945;40478226997471
5416;-3671269450829;40451999267282
5417;-3671359038086;40471092795487
5418;-3671386622280;40404940115162
5419;-3671388834277;40431274043664
5420;-3671460702257;40440787382847
5421;-3671504747294;40432537514859
5422;-3671511568669;40405020521856
5423;-3671563130776;40491675584627
5424;-3671569502481;40433215621403
5425;-3671588942383;40470979630438
5426;-3671616722922;40465879926557
5427;-3671644340964;40491700001282
5428;-3671696235294;40460008872868
5429;-3671720639989;40456243545199
5430;-3671814969854;40501195277331
5431;-3671842668440;40470834071371
5432;-3671858228888;40404072421116
5433;-3671859558540;40508746741023
5434;-3671905334075;40439423753950
5435;-3671964476080;40399032392511
5436;-3671979679227;40421377699754
5437;-3672033419357;40441204225400
5438;-3672099197256;40438134456575
5439;-3672122269454;40389387678979
5440;-3672122573525;40429728344796
5441;-3672231531809;40406816880887
5442;-3672250121841;40406892836441
5443;-3672274328960;40458501270946
5444;-3672294752044;40387577797481
5450;-3695077084194;40370859546615
5451;-3693453640967;40391672631382
5452;-3693502061311;40459254629255
5453;-3693514516676;40459327616772
5454;-3693527530595;40419219112814
5455;-3693589916594;40362145190796
5456;-3693617187275;40416338369289
5457;-3693667851503;40403305927003
5458;-3693725311361;40452274736299
5459;-3693780024402;40463306980628
5460;-3693815862044;40360972125226
5461;-3693856999172;40455097421210
5462;-3693904710371;40393008973284
5463;-3693920902238;40423722306294
5464;-3693932276651;40481737936933
5465;-3693954172258;40401061753151
5466;-3693970267555;40455061155473
5467;-3693995511676;40363854303695
5468;-3694046278320;40403046852243
5469;-3694075723231;40367369726794
5470;-3694093032897;40446464791233
5471;-3694102194914;40446401553944
5472;-3694134263882;40438164991394
5473;-3694159530454;40460440747961
5474;-3694186541451;40426924977219
5475;-3694208110082;40398620292511
5476;-3694232795620;40369199541041
5477;-3694240236445;40417266492221
5478;-3694257622356;40406512824568
5479;-3694293071737;40376956464608
5480;-3694300526680;40368076113287
5481;-3694321755195;40460966576156
5482;-3694323571440;40397574970464
5483;-3694380980835;40406374381391
5484;-3694446833994;40406405494128
5485;-3694538681572;40370241579305
5486;-3694541469963;40457553100926
5487;-3694556441324;40428790672194
5488;-3694632492855;40395201784843
5489;-3694641627037;40372987885777
5490;-3694647139015;40485856572787
5491;-3694654573648;40360873108691
5492;-3694655386053;40435044802082
5493;-3694667496981;40370721660374
5494;-3694683492733;40455927549772
5495;-3694698369386;40485298067000
5496;-3694700980326;40485370013654
5497;-3694720301541;40374755169954
5498;-3694721831555;40372983576988
5499;-3694730385574;40432808665369
5500;-3694760145612;40421910014497
5501;-3694787711347;40370823573128
5502;-3694814211134;40372380263755
5503;-3694831900952;40442536548434
5504;-3694834482670;40464577382248
5505;-3694840889786;40404202908311
5506;-3694868055086;40372884371892
5507;-3694895666455;40405361591500
5508;-3694914007426;40444850010671
5509;-3694930572630;40392446067921
5510;-3694968126578;40459195091191
5511;-3695012036290;40435077464470
5512;-3695026621160;40356492843530
5513;-3695057008420;40452021964047
5515;-3695176249157;40441687919517
5516;-3695206628289;40450468496985
5517;-3695212395587;40449658526597
5518;-3695216741728;40442844867908
5519;-3695218704200;40445315273500
5520;-3695219030542;40464418285309
5521;-3695270301992;40367020922095
5522;-3695288077353;40461860626677
5523;-3695293851909;40461782757386
5524;-3695301264463;40380800185175
5525;-3695302041801;40446380560967
5526;-3695306656100;40455701095621
5527;-3695317399027;40446331634752
5528;-3695322421505;40449097488113
5529;-3695322844225;40364313029079
5530;-3695364359050;40378957909695
5531;-3695388096808;40450852331138
5532;-3695407737267;40401984883519
5533;-3695489794223;40447643058248
5534;-3695489860313;40469439290146
5535;-3695508156568;40452427965004
5536;-3695528424221;40405472356034
5537;-3695622628261;40422510394807
5538;-3695627833963;40415630081582
5539;-3695639103568;40395446597221
5540;-3695655214579;40418992814126
5541;-3695678375917;40419059476808
5542;-3695681926761;40400883598239
5543;-3695688932086;40459685076771
5544;-3695690669943;40350921463968
5545;-3695696216361;40381734048255
5546;-3695734054879;40447957060802
5547;-3695775525334;40404185914435
5548;-3695798533531;40380851120816
5549;-3695812949394;40370805374032
5551;-3695837329115;40391310448745
5552;-3695841225567;40396320227044
5553;-3695846915971;40384264038385
5554;-3695921882255;40442651981081
5555;-3695924995421;40432753367368
5556;-3695943101323;40402735023981
5557;-3695978441855;40369324046146
5558;-3696030754331;40401968703419
5559;-3696034023934;40418787628210
5560;-3696042597726;40406527430692
5561;-3696075807694;40371932192061
5562;-3696120769718;40474791509616
5563;-3696132515641;40474731928641
5564;-3696159772655;40403171305240
5565;-3696182861544;40369800916113
5566;-3696210026402;40385418789102
5567;-3696222072252;40370310671675
5568;-3696304548695;40370312404241
5569;-3696315878584;40368258187989
5570;-3696320202552;40452388366580
5571;-3696322559293;40460582850313
5572;-3696328326883;40396595793205
5573;-3696349842198;40356404687324
5574;-3696367504749;40460657938564
5575;-3696368381771;40479604151793
5576;-3696404059170;40464912428675
5577;-3696440330850;40368103431140
5578;-3696445358219;40398335765402
5579;-3696453737323;40356438841973
5580;-3696463511180;40425453056164
5581;-3696470563027;40490292516053
5582;-3697459599860;40452538976432
5583;-3696489305554;40435311593107
5584;-3696505929946;40463530012010
5585;-3696554606055;40503140867035
5586;-3697366330362;40350163487436
5587;-3696568786281;40370916336637
5588;-3696641146048;40385732786657
5589;-3696663353957;40396913902056
5590;-3696671231919;40393945106505
5591;-3696673935089;40460020637380
5592;-3696674863014;40451116571034
5593;-3696688244849;40479330185467
5594;-3696694904436;40435031983142
5595;-3696702407015;40449309647264
5596;-3696708933073;40387345071984
5597;-3696755990440;40456520630674
5598;-3696763656696;40456470593393
5599;-3696764657092;40450023827588
5600;-3696799615975;40459492264606
5601;-3696803845556;40463088284547
5602;-3696822733642;40418593807479
5603;-3696916706141;40397437337560
5604;-3696930302699;40446437343622
5605;-3696952187105;40448327144281
5606;-3697021680484;40457944201935
5607;-3697036576052;40502273608728
5608;-3697041222817;40381032623025
5609;-3697041617991;40406576763241
5610;-3697088496991;40431178455635
5611;-3697091039267;40356614792397
5612;-3697098362981;40447060797636
5613;-3697124963163;40462814827690
5614;-3697144129923;40402081193834
5615;-3697157124726;40396398705549
5616;-3697187884730;40458716749567
5617;-3697197369003;40445629074641
5618;-3697229057412;40502282214577
5619;-3697431811420;40489515601090
5620;-3697265054673;40453094369024
5621;-3697270465230;40397790297799
5622;-3697528001522;40418495086256
5623;-3697590634938;40484712643785
5624;-3697600529089;40460488709694
5625;-3697654394670;40460365758415
5626;-3697667961217;40488032310505
5627;-3697671131920;40446490102925
5628;-3697696775183;40411643541950
5629;-3697703447081;40503138271610
5630;-3697751217436;40457517605824
5631;-3697810076327;40484470749314
5632;-3697810854502;40410811868800
5633;-3697848507571;40382279763186
5634;-3697849641373;40365897533652
5635;-3697881457784;40446530911250
5636;-3697889216067;40402506870296
5637;-3697890609195;40446471567060
5638;-3697920486844;40484490023636
5639;-3697936826612;40383163145761
5640;-3697940783474;40474534476479
5641;-3697941135769;40484351661463
5642;-3697941721626;40456896175361
5643;-3697957994335;40461656071128
5644;-3715421487385;40338195193404
5645;-3697969157196;40397723267708
5646;-3697969174997;40419235449010
5647;-3697975072943;40387013704291
5648;-3698003352597;40434948179467
5649;-3698005961723;40449306579003
5650;-3698058863112;40461275878846
5651;-3698061617598;40397789975081
5652;-3698075216260;40399150993474
5653;-3698078104080;40389481810831
5654;-3698120736672;40452149545855
5655;-3698122424316;40365334536568
5656;-3698176073350;40365381107254
5657;-3699430541062;40475110519593
5658;-3698186112147;40433644886454
5659;-3698204124408;40503164453636
5660;-3698231664757;40504050331628
5661;-3698255492247;40452589464323
5662;-3698281337728;40395234910716
5663;-3698379332532;40395356372440
5664;-3698392519821;40401022146648
5665;-3698403210130;40428163772702
5666;-3698407437321;40448852788887
5667;-3698484692556;40418127478473
5668;-3698488217686;40417442482798
5669;-3698567494436;40385917029881
5670;-3698568710157;40474773435682
5671;-3698569242939;40402071510026
5672;-3698577641261;40422436808386
5673;-3698657553521;40431706734551
5674;-3698666224765;40460363520375
5675;-3698724652515;40482925842567
5676;-3698725574602;40474734271762
5677;-3698728863269;40388743449924
5678;-3698746445404;40349558400533
5679;-3698772765785;40504148917351
5680;-3694949570459;40453091562432
5681;-3698811453557;40400027130065
5682;-3698868001349;40418092759223
5683;-3698936362737;40488050892847
5684;-3698963995759;40396512717847
5685;-3699065959658;40405386739378
5686;-3699073979465;40452547213344
5687;-3699086831531;40383166938315
5688;-3699091917063;40502268614874
5689;-3699096292972;40471908175077
5690;-3699184910128;40491034988894
5691;-3699250646305;40460958339056
5692;-3699297978004;40453103577438
5693;-3699314356340;40505078817497
5694;-3699364861055;40459663089662
5695;-3699578574699;40370731593959
5696;-3699677897312;40437151154118
5697;-3699720563684;40405868975808
5698;-3699740021531;40483423241206
5699;-3699761045448;40400560974637
5700;-3699865861983;40394620987444
5701;-3699903088630;40384128017902
5702;-3699931243918;40459090730616
5703;-3699935414579;40401764297250
5705;-3699947571125;40420794848325
5706;-3699959836676;40493907176814
5707;-3700039989902;40493856332291
5708;-3700068704072;40419879746033
5709;-3700091940412;40434584329917
5710;-3700111820660;40474985551914
5711;-3700146237706;40348948979750
5712;-3700148568764;40387698747772
5713;-3700175652617;40457195025232
5714;-3700177071634;40428628150951
5715;-3700186977971;40484712414442
5716;-3700211316913;40446608693407
5717;-3700217255875;40399926934945
5718;-3700341535534;40388859360500
5719;-3700400191972;40497497871542
5720;-3700402488838;40434559621590
5721;-3700446952567;40502738519106
5722;-3700459886051;40389123848612
5723;-3700493063383;40387312718110
5724;-3700503760305;40421113404227
5725;-3700538070510;40413052655708
5726;-3700555938778;40503735182646
5727;-3700558135950;40390148148009
5728;-3700585570690;40472836422829
5729;-3700591914866;40419915713771
5730;-3700597261945;40497587752598
5731;-3700639632459;40446800034402
5732;-3700649770072;40383148935755
5733;-3700665516651;40370734265295
5734;-3700666194695;40416358334423
5735;-3700733675845;40473043043293
5736;-3700760115592;40430016104529
5737;-3700762232699;40383165662467
5738;-3700799620386;40399022231495
5739;-3700817019459;40489477178743
5740;-3700842433062;40461897940252
5741;-3700846248245;40416648753415
5742;-3701011135450;40412358016816
5744;-3724589671939;40387123234999
5745;-3724591962138;40402856304914
5746;-3724661069522;40403885748320
5747;-3724761304961;40421815824223
5748;-3724773839360;40404932476294
5749;-3724805228815;40479352872888
5750;-3724833469957;40404930870459
5751;-3724845866296;40491409032436
5752;-3724909242727;40416233663841
5753;-3724923006261;40414977947496
5754;-3724938497525;40373474029146
5755;-3725060205824;40479322841537
5756;-3725065278391;40494573151294
5757;-3725264509228;40448533196623
5759;-3725444092667;40439770094379
5760;-3725301859992;40439135415275
5761;-3733343265041;40376632027137
5762;-3733389976796;40376664008976
5763;-3733653055195;40399522856340
5764;-3733753319132;40378922862669
5765;-3733800382474;40376377582666
5766;-3733801655591;40411737698540
5767;-3733877930941;40387139252762
5768;-3734122708032;40398999101256
5769;-3734188455325;40426702313415
5770;-3734506261733;40386118505524
5771;-3734658877402;40427401792612
5772;-3734962722656;40390210260220
5773;-3734970903022;40411083197718
5774;-3735084814856;40372657809228
5775;-3735115004122;40376338594089
5776;-3735569233368;40477127984933
5777;-3735650358451;40405890083635
5778;-3735796401561;40385868932031
5779;-3735831943477;40373793901504
5780;-3735833858861;40374660371529
5782;-3741433539090;40368616881697
5783;-3667108861250;40417463369579
5784;-3667131859950;40444360085280
5785;-3667133566198;40479876352554
5786;-3667143737301;40450127850356
5787;-3667147879401;40434712623036
5788;-3667161217934;40417527052939
5789;-3667186671480;40460105138673
5790;-3667189756064;40435929621268
5791;-3667213518253;40459984918157
5792;-3667225837826;40448730357602
5793;-3667256789466;40475335301828
5794;-3667263653170;40460132147911
5795;-3667277093540;40453080961969
5796;-3667362312097;40453037125511
5797;-3667367956790;40444010248085
5798;-3667370472843;40428725269196
5799;-3667389026930;40460054677015
5800;-3667391460029;40397931447550
5801;-3667427272840;40466724826143
5802;-3667429290710;40420890426065
5803;-3667475817296;40466801462628
5804;-3667491408002;40495735131566
5805;-3667510072215;40395859823528
5806;-3667523273155;40510486802141
5807;-3667543478215;40496963425507
5808;-3667558395307;40473511878663
5809;-3667593708072;40512932124661
5810;-3667595722929;40451707061042
5812;-3667765848486;40447269992838
5813;-3667780110554;40448384411949
5814;-3667787603148;40472838387392
5815;-3667807053154;40497296211768
5816;-3667818311909;40397018798999
5817;-3667826244970;40494696433165
5818;-3667874847396;40416880822590
5819;-3667879302421;40400693121912
5820;-3667909426663;40436701687481
5821;-3667960510205;40466561555608
5822;-3667964013518;40480478558635
5823;-3667965777551;40406666359849
5824;-3667966774938;40406581154091
5825;-3668011642762;40400714739137
5826;-3668047941946;40381060016448
5827;-3668061812775;40466529001755
5828;-3668120160896;40474609285227
5829;-3668125418968;40493937872371
5830;-3668134282625;40396630937073
5831;-3668137948504;40479168771130
5832;-3668179836606;40475824769994
5833;-3668218231948;40475354548571
5834;-3668244327849;40466521014207
5835;-3668256936116;40397775941393
5836;-3668285652770;40445423746053
5837;-3668320839125;40495542797122
5838;-3668364439433;40427058009246
5839;-3668404694693;40495045490850
5840;-3668429843860;40466455771681
5841;-3669000216085;40432077469820
5842;-3668444627454;40397937881321
5843;-3668550582926;40381481306797
5844;-3668590843951;40442305744418
5845;-3668666747780;40423771739937
5846;-3668713029370;40447871215749
5847;-3668723483146;40444423995854
5848;-3668730828389;40399521275879
5849;-3668763190060;40459589078163
5850;-3668769521576;40443582733722
5851;-3668782762613;40432063485672
5852;-3668845118358;40508235785532
5853;-3668859295939;40411433963030
5854;-3668862783208;40506753966336
5855;-3668863407586;40478210586592
5856;-3668868052887;40411370961016
5857;-3668887282193;40449812835844
5858;-3668909609503;40397569480113
5859;-3668915498017;40422810773146
5860;-3668988402825;40495568943169
5861;-3668998212579;40422816906109
5862;-3716120008972;40484888450365
5864;-3669337646254;40417905911717
5865;-3669338575281;40381127780508
5866;-3669274318584;40417315132946
5867;-3669342581529;40418063291881
5868;-3669355954141;40447303753308
5869;-3669376232690;40417522630870
5870;-3669445379920;40414674601195
5871;-3669467781065;40382828051169
5872;-3669508518397;40416120565442
5873;-3669520969527;40413710637847
5874;-3669559317256;40460260403904
5875;-3669564226469;40398739475862
5876;-3669586825470;40458854900705
5877;-3669629663716;40458772142252
5878;-3669673665601;40414129052947
5879;-3669683633907;40411708799656
5880;-3711282594989;40439697439342
5881;-3669750903887;40406583576839
5882;-3669793965998;40406441677402
5883;-3669832822515;40412619020827
5884;-3669840198313;40409985178942
5885;-3669895188806;40397216683972
5886;-3669928721822;40411062182794
5887;-3670738272991;40460155187646
5888;-3669944187688;40409028232925
5889;-3669993343516;40429297032583
5890;-3670015254739;40407920691952
5891;-3670022217245;40435627324396
5892;-3670041912459;40427502756257
5893;-3670064461650;40476630376273
5894;-3670067249225;40500314945123
5895;-3670084048353;40409022906380
5896;-3670149109970;40408258871303
5897;-3670175644699;40416491827587
5898;-3670211745745;40434871562919
5899;-3670253447194;40418049307521
5900;-3670291519650;40441760604666
5901;-3670805442649;40399105731220
5902;-3670818927601;40424519853792
5903;-3670772581182;40492293295447
5904;-3670870577283;40446278563175
5905;-3670884555390;40437118354050
5906;-3670726624306;40411375012311
5907;-3672444578812;40484966724077
5908;-3672451197386;40438077024377
5909;-3672468080903;40510994560789
5910;-3672496598182;40484118479841
5911;-3672499593577;40484181320160
5912;-3672538661549;40403608129810
5913;-3672551875184;40483987496458
5914;-3672554217183;40484054808793
5915;-3672598981572;40403659678890
5916;-3672625463911;40484906975561
5917;-3673872959533;40460478514930
5918;-3672668068525;40466648181674
5919;-3672674612172;40426232846039
5920;-3672692317665;40460284864188
5921;-3672695748079;40448885680317
5922;-3672733716294;40424664072675
5923;-3672790263410;40423247831764
5924;-3672836796169;40460231562004
5925;-3672858227127;40421130530842
5926;-3672998638171;40510771970729
5927;-3673177711204;40456974969084
5928;-3673227038790;40395204900352
5929;-3673275274850;40457015811213
5930;-3673355599439;40403355430891
5931;-3673368008986;40432297580909
5932;-3673376449545;40458444049223
5933;-3673386348866;40466802408778
5934;-3673395744025;40481995400569
5935;-3673404197555;40400517535845
5936;-3673440334678;40444627112812
5937;-3673532220771;40481896793090
5938;-3673565763200;40433821160494
5939;-3673603610368;40432422968059
5940;-3673634354116;40481904913232
5941;-3673750730919;40393451110889
5942;-3673781010964;40468351634146
5943;-3673899491825;40439854242619
5944;-3674003236449;40449133592816
5945;-3674034076495;40475705962795
5946;-3674067834317;40421405065187
5947;-3674138403620;40475690770119
5948;-3674138638075;40402179169017
5949;-3674171155191;40411065659341
5950;-3674176039579;40392279620010
5951;-3674218393333;40455732336557
5952;-3674301742617;40459128540904
5953;-3674333407885;40438980313143
5954;-3674369259778;40421667117272
5955;-3674387915736;40502161517993
5956;-3674394534361;40476037956589
5957;-3674398173674;40450711093316
5958;-3674424570516;40407138758762
5959;-3674437792990;40457499203080
5960;-3674498722598;40440728606329
5961;-3674511624960;40458547624085
5962;-3674512095813;40480627747296
5963;-3674530734910;40452773975653
5964;-3674548806084;40421498505875
5965;-3674579326658;40475979714398
5966;-3674602976587;40472019589889
5967;-3674638563197;40473047013393
5968;-3674737714595;40438733613768
5969;-3674870731164;40458617557246
5970;-3674886874207;40393723993718
5971;-3674894776276;40448666372924
5972;-3674942855576;40483432416906
5973;-3674960470995;40434084859332
5974;-3674983412099;40466510014618
5975;-3675035486680;40460370636232
5976;-3675047820502;40433338399378
5977;-3675083892194;40455139318401
5978;-3675157740780;40431187699036
5979;-3675213579832;40416962253574
5980;-3675221355168;40443329587539
5981;-3675231074545;40430900531046
5982;-3675234264815;40418293008102
5983;-3675242072674;40465993150118
5984;-3675307621108;40460330299535
5985;-3675351182142;40457041269064
5986;-3675353900417;40428796064412
5987;-3675390090599;40443246273660
5988;-3675438993029;40461967225090
5989;-3675456854906;40479523839564
5990;-3675580075195;40426269904565
5991;-3675646538227;40501782551981
5992;-3675671743872;40479819900698
5993;-3675687786048;40464961464308
5994;-3675878977204;40423172162556
5995;-3675887202333;40471723537920
5996;-3675888165780;40502359686789
5997;-3675900514166;40401772752539
5998;-3675902421257;40467569428815
5999;-3675704491127;40451665588138
6000;-3675906485506;40393146930502
6001;-3675983822584;40457112303684
6002;-3675983870246;40458455825933
6003;-3676003732076;40369021163629
6004;-3676012859542;40436221594527
6005;-3676032991570;40463339776340
6006;-3676053493430;40420553479691
6007;-3676109011890;40462529687450
6008;-3676128865972;40392153006192
6009;-3676131415184;40436097084220
6010;-3676183201783;40419335788308
6011;-3676188904789;40476490087123
6012;-3676197905073;40455229140086
6013;-3676209957793;40349703225325
6014;-3676230689637;40442628208341
6015;-3676295188158;40417833565513
6016;-3676334975331;40417167544777
6017;-3676388837704;40411740018932
6018;-3676402977879;40461509460853
6019;-3676404013341;40416028019964
6020;-3676407938492;40429926175882
6021;-3676459458125;40460725755711
6022;-3676492274496;40467774411123
6023;-3676510545022;40413076512431
6024;-3676518616073;40470381247667
6025;-3676524229397;40465562289319
6026;-3676629294233;40508484607161
6027;-3676663541406;40473113760353
6028;-3676692389710;40459916254566
6029;-3676706006011;40459119423659
6030;-3676727835131;40412443794196
6031;-3676750637569;40472799025556
6032;-3676760649707;40451618575635
6033;-3676763425475;40410374917932
6034;-3676776111202;40412435266030
6035;-3676798612462;40392519048028
6036;-3676831690952;40418208931605
6037;-3676867858771;40457479603941
6038;-3676936793044;40392513235343
6039;-3676943471408;40457970379544
6040;-3676991641559;40457521202998
6041;-3677044082789;40455912798999
6042;-3677099028200;40456546681797
6043;-3677106537199;40413521870359
6044;-3677248670717;40390875419813
6045;-3677341176162;40473159947914
6046;-3677990105770;40434691186366
6047;-3678000908463;40393494066973
6048;-3678034402388;40446914777660
6050;-3678059803896;40454548027516
6051;-3678073603329;40391415225466
6052;-3678159624374;40458764247294
6053;-3678224637926;40451696696437
6054;-3678228813521;40437441669387
6055;-3678267056033;40424880850966
6056;-3678276356322;40454336204792
6057;-3678286094299;40458691175389
6058;-3678349635444;40473555863970
6059;-3678367230260;40438134091848
6061;-3678582054099;40396241099540
6062;-3678585461372;40509581552317
6063;-3678600971775;40451633619947
6064;-3678620848205;40442873510537
6065;-3678669467230;40417784086299
6066;-3678736355407;40448647273122
6067;-3678761834208;40438858614467
6068;-3678812747215;40440254141651
6069;-3678824421347;40390710560811
